"","iteration","species_num","year_num","occupancy","species","year"
"669","1",6,14,0,"CAGG","2015"
"670","1",7,14,0,"CPUN","2015"
"671","1",8,14,0,"CSAT","2015"
"672","1",9,14,1,"CVEN","2015"
"673","1",10,14,1,"DVAC","2015"
"674","1",11,14,1,"EJAC","2015"
"675","1",12,14,0,"ELAT","2015"
"676","1",13,14,0,"EMBI","2015"
"677","1",14,14,0,"GNIG","2015"
"678","1",15,14,0,"HARG","2015"
"679","1",16,14,0,"HCAR","2015"
"680","1",17,14,1,"HDEC","2015"
"681","1",18,14,0,"HROS","2015"
"682","1",19,14,0,"HRUB","2015"
"683","1",20,14,1,"HSEM","2015"
"684","1",21,14,0,"MCAL","2015"
"685","1",22,14,1,"OCAL","2015"
"686","1",23,14,1,"OELO","2015"
"687","1",24,14,0,"PCAL","2015"
"688","1",25,14,1,"PCLA","2015"
"689","1",26,14,1,"PFUR","2015"
"690","1",27,14,1,"PLTR","2015"
"691","1",28,14,1,"PNEB","2015"
"692","1",29,14,0,"PTRY","2015"
"693","1",30,14,0,"RPRO","2015"
"694","1",31,14,0,"RTOX","2015"
"695","1",32,14,1,"SATR","2015"
"696","1",33,14,0,"SAUR","2015"
"697","1",34,14,0,"SCAL","2015"
"698","1",35,14,0,"SCAR","2015"
"699","1",36,14,0,"SCAU","2015"
"700","1",37,14,0,"SCHR","2015"
"701","1",38,14,0,"SCSP","2015"
"702","1",39,14,1,"SFLA","2015"
"703","1",40,14,0,"SGUT","2015"
"704","1",41,14,0,"SMAR","2015"
"705","1",42,14,0,"SMIN","2015"
"706","1",43,14,0,"SMYS","2015"
"707","1",44,14,0,"SPAR","2015"
"708","1",45,14,0,"SPAU","2015"
"709","1",46,14,1,"SPUL","2015"
"710","1",47,14,0,"SRAS","2015"
"711","1",48,14,1,"SSER","2015"
"712","1",49,14,0,"STRE","2015"
"713","1",50,14,1,"SYNG","2015"
"714","1",51,14,1,"TSEM","2015"
"715","1",1,15,0,"ANDA","2016"
"716","1",2,15,0,"AUFL","2016"
"717","1",3,15,1,"BFRE","2016"
"718","1",4,15,1,"BOTH","2016"
"719","1",5,15,0,"BRAY","2016"
"720","1",6,15,0,"CAGG","2016"
"721","1",7,15,0,"CPUN","2016"
"722","1",8,15,0,"CSAT","2016"
"723","1",9,15,0,"CVEN","2016"
"724","1",10,15,1,"DVAC","2016"
"725","1",11,15,1,"EJAC","2016"
"726","1",12,15,0,"ELAT","2016"
"727","1",13,15,0,"EMBI","2016"
"728","1",14,15,0,"GNIG","2016"
"729","1",15,15,0,"HARG","2016"
"730","1",16,15,0,"HCAR","2016"
"731","1",17,15,1,"HDEC","2016"
"732","1",18,15,0,"HROS","2016"
"733","1",19,15,0,"HRUB","2016"
"734","1",20,15,1,"HSEM","2016"
"735","1",21,15,0,"MCAL","2016"
"736","1",22,15,1,"OCAL","2016"
"737","1",23,15,1,"OELO","2016"
"738","1",24,15,0,"PCAL","2016"
"739","1",25,15,1,"PCLA","2016"
"740","1",26,15,1,"PFUR","2016"
"741","1",27,15,0,"PLTR","2016"
"742","1",28,15,1,"PNEB","2016"
"743","1",29,15,0,"PTRY","2016"
"744","1",30,15,0,"RPRO","2016"
"745","1",31,15,0,"RTOX","2016"
"746","1",32,15,1,"SATR","2016"
"747","1",33,15,0,"SAUR","2016"
"748","1",34,15,0,"SCAL","2016"
"749","1",35,15,0,"SCAR","2016"
"750","1",36,15,0,"SCAU","2016"
"751","1",37,15,0,"SCHR","2016"
"752","1",38,15,0,"SCSP","2016"
"753","1",39,15,1,"SFLA","2016"
"754","1",40,15,0,"SGUT","2016"
"755","1",41,15,0,"SMAR","2016"
"756","1",42,15,0,"SMIN","2016"
"757","1",43,15,0,"SMYS","2016"
"758","1",44,15,1,"SPAR","2016"
"759","1",45,15,0,"SPAU","2016"
"760","1",46,15,1,"SPUL","2016"
"761","1",47,15,0,"SRAS","2016"
"762","1",48,15,1,"SSER","2016"
"763","1",49,15,0,"STRE","2016"
"764","1",50,15,1,"SYNG","2016"
"765","1",51,15,1,"TSEM","2016"
"766","1",1,16,0,"ANDA","2017"
"767","1",2,16,0,"AUFL","2017"
"768","1",3,16,0,"BFRE","2017"
"769","1",4,16,0,"BOTH","2017"
"770","1",5,16,1,"BRAY","2017"
"771","1",6,16,0,"CAGG","2017"
"772","1",7,16,0,"CPUN","2017"
"773","1",8,16,0,"CSAT","2017"
"774","1",9,16,0,"CVEN","2017"
"775","1",10,16,1,"DVAC","2017"
"776","1",11,16,1,"EJAC","2017"
"777","1",12,16,0,"ELAT","2017"
"778","1",13,16,0,"EMBI","2017"
"779","1",14,16,0,"GNIG","2017"
"780","1",15,16,0,"HARG","2017"
"781","1",16,16,1,"HCAR","2017"
"782","1",17,16,0,"HDEC","2017"
"783","1",18,16,0,"HROS","2017"
"784","1",19,16,0,"HRUB","2017"
"785","1",20,16,1,"HSEM","2017"
"786","1",21,16,0,"MCAL","2017"
"787","1",22,16,1,"OCAL","2017"
"788","1",23,16,0,"OELO","2017"
"789","1",24,16,0,"PCAL","2017"
"790","1",25,16,1,"PCLA","2017"
"791","1",26,16,1,"PFUR","2017"
"792","1",27,16,0,"PLTR","2017"
"793","1",28,16,1,"PNEB","2017"
"794","1",29,16,0,"PTRY","2017"
"795","1",30,16,0,"RPRO","2017"
"796","1",31,16,0,"RTOX","2017"
"797","1",32,16,1,"SATR","2017"
"798","1",33,16,0,"SAUR","2017"
"799","1",34,16,0,"SCAL","2017"
"800","1",35,16,0,"SCAR","2017"
"801","1",36,16,0,"SCAU","2017"
"802","1",37,16,1,"SCHR","2017"
"803","1",38,16,0,"SCSP","2017"
"804","1",39,16,1,"SFLA","2017"
"805","1",40,16,0,"SGUT","2017"
"806","1",41,16,0,"SMAR","2017"
"807","1",42,16,0,"SMIN","2017"
"808","1",43,16,0,"SMYS","2017"
"809","1",44,16,0,"SPAR","2017"
"810","1",45,16,0,"SPAU","2017"
"811","1",46,16,1,"SPUL","2017"
"812","1",47,16,0,"SRAS","2017"
"813","1",48,16,1,"SSER","2017"
"814","1",49,16,0,"STRE","2017"
"815","1",50,16,0,"SYNG","2017"
"816","1",51,16,0,"TSEM","2017"
"817","1",1,17,0,"ANDA","2018"
"818","1",2,17,0,"AUFL","2018"
"819","1",3,17,1,"BFRE","2018"
"820","1",4,17,0,"BOTH","2018"
"821","1",5,17,1,"BRAY","2018"
"822","1",6,17,0,"CAGG","2018"
"823","1",7,17,0,"CPUN","2018"
"824","1",8,17,0,"CSAT","2018"
"825","1",9,17,0,"CVEN","2018"
"826","1",10,17,1,"DVAC","2018"
"827","1",11,17,1,"EJAC","2018"
"828","1",12,17,0,"ELAT","2018"
"829","1",13,17,0,"EMBI","2018"
"830","1",14,17,0,"GNIG","2018"
"831","1",15,17,0,"HARG","2018"
"832","1",16,17,1,"HCAR","2018"
"833","1",17,17,1,"HDEC","2018"
"834","1",18,17,0,"HROS","2018"
"835","1",19,17,0,"HRUB","2018"
"836","1",20,17,1,"HSEM","2018"
"837","1",21,17,0,"MCAL","2018"
"838","1",22,17,1,"OCAL","2018"
"839","1",23,17,0,"OELO","2018"
"840","1",24,17,0,"PCAL","2018"
"841","1",25,17,1,"PCLA","2018"
"842","1",26,17,0,"PFUR","2018"
"843","1",27,17,0,"PLTR","2018"
"844","1",28,17,1,"PNEB","2018"
"845","1",29,17,0,"PTRY","2018"
"846","1",30,17,0,"RPRO","2018"
"847","1",31,17,0,"RTOX","2018"
"848","1",32,17,1,"SATR","2018"
"849","1",33,17,1,"SAUR","2018"
"850","1",34,17,0,"SCAL","2018"
"851","1",35,17,0,"SCAR","2018"
"852","1",36,17,0,"SCAU","2018"
"853","1",37,17,0,"SCHR","2018"
"854","1",38,17,0,"SCSP","2018"
"855","1",39,17,0,"SFLA","2018"
"856","1",40,17,0,"SGUT","2018"
"857","1",41,17,0,"SMAR","2018"
"858","1",42,17,0,"SMIN","2018"
"859","1",43,17,0,"SMYS","2018"
"860","1",44,17,0,"SPAR","2018"
"861","1",45,17,0,"SPAU","2018"
"862","1",46,17,1,"SPUL","2018"
"863","1",47,17,0,"SRAS","2018"
"864","1",48,17,1,"SSER","2018"
"865","1",49,17,0,"STRE","2018"
"866","1",50,17,0,"SYNG","2018"
"867","1",51,17,1,"TSEM","2018"
"868","1",1,18,1,"ANDA","2019"
"869","1",2,18,0,"AUFL","2019"
"870","1",3,18,1,"BFRE","2019"
"871","1",4,18,0,"BOTH","2019"
"872","1",5,18,1,"BRAY","2019"
"873","1",6,18,1,"CAGG","2019"
"874","1",7,18,0,"CPUN","2019"
"875","1",8,18,0,"CSAT","2019"
"876","1",9,18,0,"CVEN","2019"
"877","1",10,18,0,"DVAC","2019"
"878","1",11,18,1,"EJAC","2019"
"879","1",12,18,0,"ELAT","2019"
"880","1",13,18,0,"EMBI","2019"
"881","1",14,18,0,"GNIG","2019"
"882","1",15,18,0,"HARG","2019"
"883","1",16,18,1,"HCAR","2019"
"884","1",17,18,1,"HDEC","2019"
"885","1",18,18,0,"HROS","2019"
"886","1",19,18,0,"HRUB","2019"
"887","1",20,18,1,"HSEM","2019"
"888","1",21,18,0,"MCAL","2019"
"889","1",22,18,1,"OCAL","2019"
"890","1",23,18,0,"OELO","2019"
"891","1",24,18,0,"PCAL","2019"
"892","1",25,18,1,"PCLA","2019"
"893","1",26,18,1,"PFUR","2019"
"894","1",27,18,0,"PLTR","2019"
"895","1",28,18,1,"PNEB","2019"
"896","1",29,18,0,"PTRY","2019"
"897","1",30,18,0,"RPRO","2019"
"898","1",31,18,1,"RTOX","2019"
"899","1",32,18,1,"SATR","2019"
"900","1",33,18,0,"SAUR","2019"
"901","1",34,18,0,"SCAL","2019"
"902","1",35,18,0,"SCAR","2019"
"903","1",36,18,0,"SCAU","2019"
"904","1",37,18,0,"SCHR","2019"
"905","1",38,18,0,"SCSP","2019"
"906","1",39,18,0,"SFLA","2019"
"907","1",40,18,0,"SGUT","2019"
"908","1",41,18,0,"SMAR","2019"
"909","1",42,18,0,"SMIN","2019"
"910","1",43,18,0,"SMYS","2019"
"911","1",44,18,0,"SPAR","2019"
"912","1",45,18,0,"SPAU","2019"
"913","1",46,18,1,"SPUL","2019"
"914","1",47,18,0,"SRAS","2019"
"915","1",48,18,1,"SSER","2019"
"916","1",49,18,0,"STRE","2019"
"917","1",50,18,0,"SYNG","2019"
"918","1",51,18,0,"TSEM","2019"
"919","1",1,19,0,"ANDA","2020"
"920","1",2,19,0,"AUFL","2020"
"921","1",3,19,1,"BFRE","2020"
"922","1",4,19,0,"BOTH","2020"
"923","1",5,19,1,"BRAY","2020"
"924","1",6,19,1,"CAGG","2020"
"925","1",7,19,0,"CPUN","2020"
"926","1",8,19,0,"CSAT","2020"
"927","1",9,19,0,"CVEN","2020"
"928","1",10,19,1,"DVAC","2020"
"929","1",11,19,0,"EJAC","2020"
"930","1",12,19,0,"ELAT","2020"
"931","1",13,19,0,"EMBI","2020"
"932","1",14,19,0,"GNIG","2020"
"933","1",15,19,0,"HARG","2020"
"934","1",16,19,1,"HCAR","2020"
"935","1",17,19,0,"HDEC","2020"
"936","1",18,19,1,"HROS","2020"
"937","1",19,19,0,"HRUB","2020"
"938","1",20,19,0,"HSEM","2020"
"939","1",21,19,0,"MCAL","2020"
"940","1",22,19,1,"OCAL","2020"
"941","1",23,19,0,"OELO","2020"
"942","1",24,19,0,"PCAL","2020"
"943","1",25,19,1,"PCLA","2020"
"944","1",26,19,1,"PFUR","2020"
"945","1",27,19,0,"PLTR","2020"
"946","1",28,19,1,"PNEB","2020"
"947","1",29,19,0,"PTRY","2020"
"948","1",30,19,0,"RPRO","2020"
"949","1",31,19,0,"RTOX","2020"
"950","1",32,19,1,"SATR","2020"
"951","1",33,19,0,"SAUR","2020"
"952","1",34,19,1,"SCAL","2020"
"953","1",35,19,0,"SCAR","2020"
"954","1",36,19,0,"SCAU","2020"
"955","1",37,19,1,"SCHR","2020"
"956","1",38,19,0,"SCSP","2020"
"957","1",39,19,0,"SFLA","2020"
"958","1",40,19,0,"SGUT","2020"
"959","1",41,19,1,"SMAR","2020"
"960","1",42,19,0,"SMIN","2020"
"961","1",43,19,0,"SMYS","2020"
"962","1",44,19,0,"SPAR","2020"
"963","1",45,19,0,"SPAU","2020"
"964","1",46,19,0,"SPUL","2020"
"965","1",47,19,0,"SRAS","2020"
"966","1",48,19,1,"SSER","2020"
"967","1",49,19,0,"STRE","2020"
"968","1",50,19,0,"SYNG","2020"
"969","1",51,19,0,"TSEM","2020"
"970","1",1,20,0,"ANDA","2021"
"971","1",2,20,0,"AUFL","2021"
"972","1",3,20,1,"BFRE","2021"
"973","1",4,20,0,"BOTH","2021"
"974","1",5,20,1,"BRAY","2021"
"975","1",6,20,0,"CAGG","2021"
"976","1",7,20,0,"CPUN","2021"
"977","1",8,20,0,"CSAT","2021"
"978","1",9,20,0,"CVEN","2021"
"979","1",10,20,1,"DVAC","2021"
"980","1",11,20,1,"EJAC","2021"
"981","1",12,20,0,"ELAT","2021"
"982","1",13,20,0,"EMBI","2021"
"983","1",14,20,0,"GNIG","2021"
"984","1",15,20,0,"HARG","2021"
"985","1",16,20,1,"HCAR","2021"
"986","1",17,20,1,"HDEC","2021"
"987","1",18,20,0,"HROS","2021"
"988","1",19,20,0,"HRUB","2021"
"989","1",20,20,0,"HSEM","2021"
"990","1",21,20,0,"MCAL","2021"
"991","1",22,20,1,"OCAL","2021"
"992","1",23,20,0,"OELO","2021"
"993","1",24,20,0,"PCAL","2021"
"994","1",25,20,1,"PCLA","2021"
"995","1",26,20,1,"PFUR","2021"
"996","1",27,20,0,"PLTR","2021"
"997","1",28,20,1,"PNEB","2021"
"998","1",29,20,0,"PTRY","2021"
"999","1",30,20,0,"RPRO","2021"
"1000","1",31,20,0,"RTOX","2021"
"1001","1",32,20,1,"SATR","2021"
"1002","1",33,20,0,"SAUR","2021"
"1003","1",34,20,0,"SCAL","2021"
"1004","1",35,20,0,"SCAR","2021"
"1005","1",36,20,0,"SCAU","2021"
"1006","1",37,20,0,"SCHR","2021"
"1007","1",38,20,0,"SCSP","2021"
"1008","1",39,20,0,"SFLA","2021"
"1009","1",40,20,0,"SGUT","2021"
"1010","1",41,20,0,"SMAR","2021"
"1011","1",42,20,0,"SMIN","2021"
"1012","1",43,20,0,"SMYS","2021"
"1013","1",44,20,0,"SPAR","2021"
"1014","1",45,20,0,"SPAU","2021"
"1015","1",46,20,1,"SPUL","2021"
"1016","1",47,20,0,"SRAS","2021"
"1017","1",48,20,0,"SSER","2021"
"1018","1",49,20,0,"STRE","2021"
"1019","1",50,20,0,"SYNG","2021"
"1020","1",51,20,0,"TSEM","2021"
"1021","1",1,21,0,"ANDA","2022"
"1022","1",2,21,0,"AUFL","2022"
"1023","1",3,21,1,"BFRE","2022"
"1024","1",4,21,0,"BOTH","2022"
"1025","1",5,21,0,"BRAY","2022"
"1026","1",6,21,0,"CAGG","2022"
"1027","1",7,21,0,"CPUN","2022"
"1028","1",8,21,0,"CSAT","2022"
"1029","1",9,21,0,"CVEN","2022"
"1030","1",10,21,1,"DVAC","2022"
"1031","1",11,21,1,"EJAC","2022"
"1032","1",12,21,0,"ELAT","2022"
"1033","1",13,21,0,"EMBI","2022"
"1034","1",14,21,0,"GNIG","2022"
"1035","1",15,21,1,"HARG","2022"
"1036","1",16,21,1,"HCAR","2022"
"1037","1",17,21,1,"HDEC","2022"
"1038","1",18,21,0,"HROS","2022"
"1039","1",19,21,1,"HRUB","2022"
"1040","1",20,21,0,"HSEM","2022"
"1041","1",21,21,0,"MCAL","2022"
"1042","1",22,21,1,"OCAL","2022"
"1043","1",23,21,0,"OELO","2022"
"1044","1",24,21,0,"PCAL","2022"
"1045","1",25,21,1,"PCLA","2022"
"1046","1",26,21,1,"PFUR","2022"
"1047","1",27,21,0,"PLTR","2022"
"1048","1",28,21,0,"PNEB","2022"
"1049","1",29,21,0,"PTRY","2022"
"1050","1",30,21,0,"RPRO","2022"
"1051","1",31,21,1,"RTOX","2022"
"1052","1",32,21,1,"SATR","2022"
"1053","1",33,21,1,"SAUR","2022"
"1054","1",34,21,0,"SCAL","2022"
"1055","1",35,21,0,"SCAR","2022"
"1056","1",36,21,0,"SCAU","2022"
"1057","1",37,21,0,"SCHR","2022"
"1058","1",38,21,0,"SCSP","2022"
"1059","1",39,21,0,"SFLA","2022"
"1060","1",40,21,1,"SGUT","2022"
"1061","1",41,21,0,"SMAR","2022"
"1062","1",42,21,0,"SMIN","2022"
"1063","1",43,21,0,"SMYS","2022"
"1064","1",44,21,0,"SPAR","2022"
"1065","1",45,21,0,"SPAU","2022"
"1066","1",46,21,0,"SPUL","2022"
"1067","1",47,21,0,"SRAS","2022"
"1068","1",48,21,1,"SSER","2022"
"1069","1",49,21,0,"STRE","2022"
"1070","1",50,21,0,"SYNG","2022"
"1071","1",51,21,1,"TSEM","2022"
"1072","2",1,1,0,"ANDA","2002"
"1073","2",2,1,1,"AUFL","2002"
"1074","2",3,1,1,"BFRE","2002"
"1075","2",4,1,1,"BOTH","2002"
"1076","2",5,1,1,"BRAY","2002"
"1077","2",6,1,1,"CAGG","2002"
"1078","2",7,1,0,"CPUN","2002"
"1079","2",8,1,0,"CSAT","2002"
"1080","2",9,1,0,"CVEN","2002"
"1081","2",10,1,1,"DVAC","2002"
"1082","2",11,1,1,"EJAC","2002"
"1083","2",12,1,0,"ELAT","2002"
"1084","2",13,1,0,"EMBI","2002"
"1085","2",14,1,1,"GNIG","2002"
"1086","2",15,1,1,"HARG","2002"
"1087","2",16,1,1,"HCAR","2002"
"1088","2",17,1,1,"HDEC","2002"
"1089","2",18,1,1,"HROS","2002"
"1090","2",19,1,0,"HRUB","2002"
"1091","2",20,1,1,"HSEM","2002"
"1092","2",21,1,1,"MCAL","2002"
"1093","2",22,1,1,"OCAL","2002"
"1094","2",23,1,1,"OELO","2002"
"1095","2",24,1,1,"PCAL","2002"
"1096","2",25,1,1,"PCLA","2002"
"1097","2",26,1,0,"PFUR","2002"
"1098","2",27,1,1,"PLTR","2002"
"1099","2",28,1,1,"PNEB","2002"
"1100","2",29,1,0,"PTRY","2002"
"1101","2",30,1,1,"RPRO","2002"
"1102","2",31,1,0,"RTOX","2002"
"1103","2",32,1,1,"SATR","2002"
"1104","2",33,1,0,"SAUR","2002"
"1105","2",34,1,1,"SCAL","2002"
"1106","2",35,1,0,"SCAR","2002"
"1107","2",36,1,1,"SCAU","2002"
"1108","2",37,1,1,"SCHR","2002"
"1109","2",38,1,1,"SCSP","2002"
"1110","2",39,1,0,"SFLA","2002"
"1111","2",40,1,0,"SGUT","2002"
"1112","2",41,1,0,"SMAR","2002"
"1113","2",42,1,0,"SMIN","2002"
"1114","2",43,1,0,"SMYS","2002"
"1115","2",44,1,0,"SPAR","2002"
"1116","2",45,1,1,"SPAU","2002"
"1117","2",46,1,0,"SPUL","2002"
"1118","2",47,1,0,"SRAS","2002"
"1119","2",48,1,1,"SSER","2002"
"1120","2",49,1,0,"STRE","2002"
"1121","2",50,1,0,"SYNG","2002"
"1122","2",51,1,1,"TSEM","2002"
"1123","2",1,2,0,"ANDA","2003"
"1124","2",2,2,1,"AUFL","2003"
"1125","2",3,2,1,"BFRE","2003"
"1126","2",4,2,1,"BOTH","2003"
"1127","2",5,2,0,"BRAY","2003"
"1128","2",6,2,0,"CAGG","2003"
"1129","2",7,2,0,"CPUN","2003"
"1130","2",8,2,1,"CSAT","2003"
"1131","2",9,2,0,"CVEN","2003"
"1132","2",10,2,1,"DVAC","2003"
"1133","2",11,2,1,"EJAC","2003"
"1134","2",12,2,0,"ELAT","2003"
"1135","2",13,2,0,"EMBI","2003"
"1136","2",14,2,1,"GNIG","2003"
"1137","2",15,2,1,"HARG","2003"
"1138","2",16,2,1,"HCAR","2003"
"1139","2",17,2,1,"HDEC","2003"
"1140","2",18,2,1,"HROS","2003"
"1141","2",19,2,1,"HRUB","2003"
"1142","2",20,2,0,"HSEM","2003"
"1143","2",21,2,0,"MCAL","2003"
"1144","2",22,2,1,"OCAL","2003"
"1145","2",23,2,1,"OELO","2003"
"1146","2",24,2,1,"PCAL","2003"
"1147","2",25,2,1,"PCLA","2003"
"1148","2",26,2,0,"PFUR","2003"
"1149","2",27,2,1,"PLTR","2003"
"1150","2",28,2,1,"PNEB","2003"
"1151","2",29,2,0,"PTRY","2003"
"1152","2",30,2,0,"RPRO","2003"
"1153","2",31,2,1,"RTOX","2003"
"1154","2",32,2,1,"SATR","2003"
"1155","2",33,2,0,"SAUR","2003"
"1156","2",34,2,1,"SCAL","2003"
"1157","2",35,2,0,"SCAR","2003"
"1158","2",36,2,0,"SCAU","2003"
"1159","2",37,2,1,"SCHR","2003"
"1160","2",38,2,1,"SCSP","2003"
"1161","2",39,2,0,"SFLA","2003"
"1162","2",40,2,0,"SGUT","2003"
"1163","2",41,2,0,"SMAR","2003"
"1164","2",42,2,0,"SMIN","2003"
"1165","2",43,2,0,"SMYS","2003"
"1166","2",44,2,0,"SPAR","2003"
"1167","2",45,2,0,"SPAU","2003"
"1168","2",46,2,1,"SPUL","2003"
"1169","2",47,2,0,"SRAS","2003"
"1170","2",48,2,1,"SSER","2003"
"1171","2",49,2,0,"STRE","2003"
"1172","2",50,2,1,"SYNG","2003"
"1173","2",51,2,1,"TSEM","2003"
"1174","2",1,3,0,"ANDA","2004"
"1175","2",2,3,1,"AUFL","2004"
"1176","2",3,3,1,"BFRE","2004"
"1177","2",4,3,1,"BOTH","2004"
"1178","2",5,3,1,"BRAY","2004"
"1179","2",6,3,1,"CAGG","2004"
"1180","2",7,3,0,"CPUN","2004"
"1181","2",8,3,0,"CSAT","2004"
"1182","2",9,3,0,"CVEN","2004"
"1183","2",10,3,1,"DVAC","2004"
"1184","2",11,3,1,"EJAC","2004"
"1185","2",12,3,0,"ELAT","2004"
"1186","2",13,3,0,"EMBI","2004"
"1187","2",14,3,0,"GNIG","2004"
"1188","2",15,3,1,"HARG","2004"
"1189","2",16,3,1,"HCAR","2004"
"1190","2",17,3,1,"HDEC","2004"
"1191","2",18,3,0,"HROS","2004"
"1192","2",19,3,0,"HRUB","2004"
"1193","2",20,3,1,"HSEM","2004"
"1194","2",21,3,1,"MCAL","2004"
"1195","2",22,3,1,"OCAL","2004"
"1196","2",23,3,1,"OELO","2004"
"1197","2",24,3,1,"PCAL","2004"
"1198","2",25,3,1,"PCLA","2004"
"1199","2",26,3,1,"PFUR","2004"
"1200","2",27,3,1,"PLTR","2004"
"1201","2",28,3,1,"PNEB","2004"
"1202","2",29,3,0,"PTRY","2004"
"1203","2",30,3,1,"RPRO","2004"
"1204","2",31,3,1,"RTOX","2004"
"1205","2",32,3,1,"SATR","2004"
"1206","2",33,3,0,"SAUR","2004"
"1207","2",34,3,1,"SCAL","2004"
"1208","2",35,3,0,"SCAR","2004"
"1209","2",36,3,1,"SCAU","2004"
"1210","2",37,3,1,"SCHR","2004"
"1211","2",38,3,1,"SCSP","2004"
"1212","2",39,3,0,"SFLA","2004"
"1213","2",40,3,0,"SGUT","2004"
"1214","2",41,3,0,"SMAR","2004"
"1215","2",42,3,0,"SMIN","2004"
"1216","2",43,3,0,"SMYS","2004"
"1217","2",44,3,0,"SPAR","2004"
"1218","2",45,3,1,"SPAU","2004"
"1219","2",46,3,1,"SPUL","2004"
"1220","2",47,3,0,"SRAS","2004"
"1221","2",48,3,1,"SSER","2004"
"1222","2",49,3,0,"STRE","2004"
"1223","2",50,3,1,"SYNG","2004"
"1224","2",51,3,1,"TSEM","2004"
"1225","2",1,4,0,"ANDA","2005"
"1226","2",2,4,1,"AUFL","2005"
"1227","2",3,4,1,"BFRE","2005"
"1228","2",4,4,1,"BOTH","2005"
"1229","2",5,4,0,"BRAY","2005"
"1230","2",6,4,0,"CAGG","2005"
"1231","2",7,4,0,"CPUN","2005"
"1232","2",8,4,0,"CSAT","2005"
"1233","2",9,4,0,"CVEN","2005"
"1234","2",10,4,1,"DVAC","2005"
"1235","2",11,4,1,"EJAC","2005"
"1236","2",12,4,1,"ELAT","2005"
"1237","2",13,4,0,"EMBI","2005"
"1238","2",14,4,0,"GNIG","2005"
"1239","2",15,4,1,"HARG","2005"
"1240","2",16,4,1,"HCAR","2005"
"1241","2",17,4,1,"HDEC","2005"
"1242","2",18,4,0,"HROS","2005"
"1243","2",19,4,1,"HRUB","2005"
"1244","2",20,4,1,"HSEM","2005"
"1245","2",21,4,0,"MCAL","2005"
"1246","2",22,4,1,"OCAL","2005"
"1247","2",23,4,1,"OELO","2005"
"1248","2",24,4,1,"PCAL","2005"
"1249","2",25,4,1,"PCLA","2005"
"1250","2",26,4,1,"PFUR","2005"
"1251","2",27,4,1,"PLTR","2005"
"1252","2",28,4,1,"PNEB","2005"
"1253","2",29,4,0,"PTRY","2005"
"1254","2",30,4,1,"RPRO","2005"
"1255","2",31,4,1,"RTOX","2005"
"1256","2",32,4,0,"SATR","2005"
"1257","2",33,4,1,"SAUR","2005"
"1258","2",34,4,1,"SCAL","2005"
"1259","2",35,4,0,"SCAR","2005"
"1260","2",36,4,0,"SCAU","2005"
"1261","2",37,4,1,"SCHR","2005"
"1262","2",38,4,1,"SCSP","2005"
"1263","2",39,4,0,"SFLA","2005"
"1264","2",40,4,0,"SGUT","2005"
"1265","2",41,4,0,"SMAR","2005"
"1266","2",42,4,0,"SMIN","2005"
"1267","2",43,4,0,"SMYS","2005"
"1268","2",44,4,0,"SPAR","2005"
"1269","2",45,4,1,"SPAU","2005"
"1270","2",46,4,1,"SPUL","2005"
"1271","2",47,4,0,"SRAS","2005"
"1272","2",48,4,1,"SSER","2005"
"1273","2",49,4,0,"STRE","2005"
"1274","2",50,4,0,"SYNG","2005"
"1275","2",51,4,1,"TSEM","2005"
"1276","2",1,5,0,"ANDA","2006"
"1277","2",2,5,1,"AUFL","2006"
"1278","2",3,5,1,"BFRE","2006"
"1279","2",4,5,1,"BOTH","2006"
"1280","2",5,5,0,"BRAY","2006"
"1281","2",6,5,0,"CAGG","2006"
"1282","2",7,5,0,"CPUN","2006"
"1283","2",8,5,0,"CSAT","2006"
"1284","2",9,5,1,"CVEN","2006"
"1285","2",10,5,1,"DVAC","2006"
"1286","2",11,5,1,"EJAC","2006"
"1287","2",12,5,0,"ELAT","2006"
"1288","2",13,5,0,"EMBI","2006"
"1289","2",14,5,0,"GNIG","2006"
"1290","2",15,5,1,"HARG","2006"
"1291","2",16,5,1,"HCAR","2006"
"1292","2",17,5,1,"HDEC","2006"
"1293","2",18,5,0,"HROS","2006"
"1294","2",19,5,1,"HRUB","2006"
"1295","2",20,5,1,"HSEM","2006"
"1296","2",21,5,0,"MCAL","2006"
"1297","2",22,5,1,"OCAL","2006"
"1298","2",23,5,1,"OELO","2006"
"1299","2",24,5,1,"PCAL","2006"
"1300","2",25,5,1,"PCLA","2006"
"1301","2",26,5,1,"PFUR","2006"
"1302","2",27,5,1,"PLTR","2006"
"1303","2",28,5,1,"PNEB","2006"
"1304","2",29,5,0,"PTRY","2006"
"1305","2",30,5,1,"RPRO","2006"
"1306","2",31,5,1,"RTOX","2006"
"1307","2",32,5,1,"SATR","2006"
"1308","2",33,5,0,"SAUR","2006"
"1309","2",34,5,1,"SCAL","2006"
"1310","2",35,5,0,"SCAR","2006"
"1311","2",36,5,1,"SCAU","2006"
"1312","2",37,5,0,"SCHR","2006"
"1313","2",38,5,1,"SCSP","2006"
"1314","2",39,5,0,"SFLA","2006"
"1315","2",40,5,0,"SGUT","2006"
"1316","2",41,5,0,"SMAR","2006"
"1317","2",42,5,0,"SMIN","2006"
"1318","2",43,5,0,"SMYS","2006"
"1319","2",44,5,1,"SPAR","2006"
"1320","2",45,5,1,"SPAU","2006"
"1321","2",46,5,1,"SPUL","2006"
