"","YEAR","SIDE_QUAD","SITE_TRANSECT","SCIENTIFIC_NAME","OCC"
"446",2006,"20_I","AQUE_1","Agardhiella subulata",0
"447",2007,"20_I","AQUE_1","Agardhiella subulata",0
"448",2008,"20_I","AQUE_1","Agardhiella subulata",0
"449",2009,"20_I","AQUE_1","Agardhiella subulata",0
"450",2010,"20_I","AQUE_1","Agardhiella subulata",0
"451",2011,"20_I","AQUE_1","Agardhiella subulata",0
"452",2012,"20_I","AQUE_1","Agardhiella subulata",0
"453",2013,"20_I","AQUE_1","Agardhiella subulata",0
"454",2014,"20_I","AQUE_1","Agardhiella subulata",0
"455",2015,"20_I","AQUE_1","Agardhiella subulata",0
"456",2016,"20_I","AQUE_1","Agardhiella subulata",0
"457",2017,"20_I","AQUE_1","Agardhiella subulata",0
"458",2018,"20_I","AQUE_1","Agardhiella subulata",0
"459",2019,"20_I","AQUE_1","Agardhiella subulata",0
"460",2020,"20_I","AQUE_1","Agardhiella subulata",0
"461",2021,"20_I","AQUE_1","Agardhiella subulata",0
"462",2022,"20_I","AQUE_1","Agardhiella subulata",0
"463",2001,"20_O","AQUE_1","Agardhiella subulata",0
"464",2002,"20_O","AQUE_1","Agardhiella subulata",0
"465",2003,"20_O","AQUE_1","Agardhiella subulata",0
"466",2004,"20_O","AQUE_1","Agardhiella subulata",1
"467",2005,"20_O","AQUE_1","Agardhiella subulata",0
"468",2006,"20_O","AQUE_1","Agardhiella subulata",1
"469",2007,"20_O","AQUE_1","Agardhiella subulata",0
"470",2008,"20_O","AQUE_1","Agardhiella subulata",0
"471",2009,"20_O","AQUE_1","Agardhiella subulata",0
"472",2010,"20_O","AQUE_1","Agardhiella subulata",0
"473",2011,"20_O","AQUE_1","Agardhiella subulata",0
"474",2012,"20_O","AQUE_1","Agardhiella subulata",0
"475",2013,"20_O","AQUE_1","Agardhiella subulata",0
"476",2014,"20_O","AQUE_1","Agardhiella subulata",0
"477",2015,"20_O","AQUE_1","Agardhiella subulata",0
"478",2016,"20_O","AQUE_1","Agardhiella subulata",0
"479",2017,"20_O","AQUE_1","Agardhiella subulata",0
"480",2018,"20_O","AQUE_1","Agardhiella subulata",0
"481",2019,"20_O","AQUE_1","Agardhiella subulata",0
"482",2020,"20_O","AQUE_1","Agardhiella subulata",0
"483",2021,"20_O","AQUE_1","Agardhiella subulata",0
"484",2022,"20_O","AQUE_1","Agardhiella subulata",0
"485",2001,"40_I","AQUE_1","Agardhiella subulata",0
"486",2002,"40_I","AQUE_1","Agardhiella subulata",0
"487",2003,"40_I","AQUE_1","Agardhiella subulata",0
"488",2004,"40_I","AQUE_1","Agardhiella subulata",0
"489",2005,"40_I","AQUE_1","Agardhiella subulata",0
"490",2006,"40_I","AQUE_1","Agardhiella subulata",0
"491",2007,"40_I","AQUE_1","Agardhiella subulata",0
"492",2008,"40_I","AQUE_1","Agardhiella subulata",0
"493",2009,"40_I","AQUE_1","Agardhiella subulata",0
"494",2010,"40_I","AQUE_1","Agardhiella subulata",0
"495",2011,"40_I","AQUE_1","Agardhiella subulata",0
"496",2012,"40_I","AQUE_1","Agardhiella subulata",0
"497",2013,"40_I","AQUE_1","Agardhiella subulata",0
"498",2014,"40_I","AQUE_1","Agardhiella subulata",0
"499",2015,"40_I","AQUE_1","Agardhiella subulata",0
"500",2016,"40_I","AQUE_1","Agardhiella subulata",0
"501",2017,"40_I","AQUE_1","Agardhiella subulata",0
"502",2018,"40_I","AQUE_1","Agardhiella subulata",0
"503",2019,"40_I","AQUE_1","Agardhiella subulata",0
"504",2020,"40_I","AQUE_1","Agardhiella subulata",0
"505",2021,"40_I","AQUE_1","Agardhiella subulata",0
"506",2022,"40_I","AQUE_1","Agardhiella subulata",0
"507",2001,"40_O","AQUE_1","Agardhiella subulata",0
"508",2002,"40_O","AQUE_1","Agardhiella subulata",0
"509",2003,"40_O","AQUE_1","Agardhiella subulata",0
"510",2004,"40_O","AQUE_1","Agardhiella subulata",0
"511",2005,"40_O","AQUE_1","Agardhiella subulata",0
"512",2006,"40_O","AQUE_1","Agardhiella subulata",1
"513",2007,"40_O","AQUE_1","Agardhiella subulata",0
"514",2008,"40_O","AQUE_1","Agardhiella subulata",0
"515",2009,"40_O","AQUE_1","Agardhiella subulata",0
"516",2010,"40_O","AQUE_1","Agardhiella subulata",0
"517",2011,"40_O","AQUE_1","Agardhiella subulata",0
"518",2012,"40_O","AQUE_1","Agardhiella subulata",0
"519",2013,"40_O","AQUE_1","Agardhiella subulata",0
"520",2014,"40_O","AQUE_1","Agardhiella subulata",0
"521",2015,"40_O","AQUE_1","Agardhiella subulata",0
"522",2016,"40_O","AQUE_1","Agardhiella subulata",0
"523",2017,"40_O","AQUE_1","Agardhiella subulata",0
"524",2018,"40_O","AQUE_1","Agardhiella subulata",0
"525",2019,"40_O","AQUE_1","Agardhiella subulata",0
"526",2020,"40_O","AQUE_1","Agardhiella subulata",0
"527",2021,"40_O","AQUE_1","Agardhiella subulata",0
"528",2022,"40_O","AQUE_1","Agardhiella subulata",0
"529",2001,"20_I","AQUE_1","Amathia gracilis",0
"530",2002,"20_I","AQUE_1","Amathia gracilis",0
"531",2003,"20_I","AQUE_1","Amathia gracilis",0
"532",2004,"20_I","AQUE_1","Amathia gracilis",0
"533",2005,"20_I","AQUE_1","Amathia gracilis",0
"534",2006,"20_I","AQUE_1","Amathia gracilis",0
"535",2007,"20_I","AQUE_1","Amathia gracilis",0
"536",2008,"20_I","AQUE_1","Amathia gracilis",0
"537",2009,"20_I","AQUE_1","Amathia gracilis",0
"538",2010,"20_I","AQUE_1","Amathia gracilis",0
"539",2011,"20_I","AQUE_1","Amathia gracilis",0
"540",2012,"20_I","AQUE_1","Amathia gracilis",0
"541",2013,"20_I","AQUE_1","Amathia gracilis",0
"542",2014,"20_I","AQUE_1","Amathia gracilis",0
"543",2015,"20_I","AQUE_1","Amathia gracilis",0
"544",2016,"20_I","AQUE_1","Amathia gracilis",0
"545",2017,"20_I","AQUE_1","Amathia gracilis",0
"546",2018,"20_I","AQUE_1","Amathia gracilis",0
"547",2019,"20_I","AQUE_1","Amathia gracilis",0
"548",2020,"20_I","AQUE_1","Amathia gracilis",0
"549",2021,"20_I","AQUE_1","Amathia gracilis",0
"550",2022,"20_I","AQUE_1","Amathia gracilis",0
"551",2001,"20_O","AQUE_1","Amathia gracilis",0
"552",2002,"20_O","AQUE_1","Amathia gracilis",0
"553",2003,"20_O","AQUE_1","Amathia gracilis",0
"554",2004,"20_O","AQUE_1","Amathia gracilis",0
"555",2005,"20_O","AQUE_1","Amathia gracilis",0
"556",2006,"20_O","AQUE_1","Amathia gracilis",0
"557",2007,"20_O","AQUE_1","Amathia gracilis",0
"558",2008,"20_O","AQUE_1","Amathia gracilis",0
"559",2009,"20_O","AQUE_1","Amathia gracilis",0
"560",2010,"20_O","AQUE_1","Amathia gracilis",0
"561",2011,"20_O","AQUE_1","Amathia gracilis",0
"562",2012,"20_O","AQUE_1","Amathia gracilis",0
"563",2013,"20_O","AQUE_1","Amathia gracilis",0
"564",2014,"20_O","AQUE_1","Amathia gracilis",0
"565",2015,"20_O","AQUE_1","Amathia gracilis",0
"566",2016,"20_O","AQUE_1","Amathia gracilis",0
"567",2017,"20_O","AQUE_1","Amathia gracilis",0
"568",2018,"20_O","AQUE_1","Amathia gracilis",0
"569",2019,"20_O","AQUE_1","Amathia gracilis",0
"570",2020,"20_O","AQUE_1","Amathia gracilis",0
"571",2021,"20_O","AQUE_1","Amathia gracilis",0
"572",2022,"20_O","AQUE_1","Amathia gracilis",0
"573",2001,"40_I","AQUE_1","Amathia gracilis",0
"574",2002,"40_I","AQUE_1","Amathia gracilis",0
"575",2003,"40_I","AQUE_1","Amathia gracilis",0
"576",2004,"40_I","AQUE_1","Amathia gracilis",0
"577",2005,"40_I","AQUE_1","Amathia gracilis",0
"578",2006,"40_I","AQUE_1","Amathia gracilis",0
"579",2007,"40_I","AQUE_1","Amathia gracilis",0
"580",2008,"40_I","AQUE_1","Amathia gracilis",0
"581",2009,"40_I","AQUE_1","Amathia gracilis",0
"582",2010,"40_I","AQUE_1","Amathia gracilis",0
"583",2011,"40_I","AQUE_1","Amathia gracilis",0
"584",2012,"40_I","AQUE_1","Amathia gracilis",0
"585",2013,"40_I","AQUE_1","Amathia gracilis",0
"586",2014,"40_I","AQUE_1","Amathia gracilis",0
"587",2015,"40_I","AQUE_1","Amathia gracilis",0
"588",2016,"40_I","AQUE_1","Amathia gracilis",0
"589",2017,"40_I","AQUE_1","Amathia gracilis",0
"590",2018,"40_I","AQUE_1","Amathia gracilis",0
"591",2019,"40_I","AQUE_1","Amathia gracilis",0
"592",2020,"40_I","AQUE_1","Amathia gracilis",0
"593",2021,"40_I","AQUE_1","Amathia gracilis",0
"594",2022,"40_I","AQUE_1","Amathia gracilis",0
"595",2001,"40_O","AQUE_1","Amathia gracilis",0
"596",2002,"40_O","AQUE_1","Amathia gracilis",0
"597",2003,"40_O","AQUE_1","Amathia gracilis",0
"598",2004,"40_O","AQUE_1","Amathia gracilis",0
"599",2005,"40_O","AQUE_1","Amathia gracilis",0
"600",2006,"40_O","AQUE_1","Amathia gracilis",0
"601",2007,"40_O","AQUE_1","Amathia gracilis",0
"602",2008,"40_O","AQUE_1","Amathia gracilis",0
"603",2009,"40_O","AQUE_1","Amathia gracilis",0
"604",2010,"40_O","AQUE_1","Amathia gracilis",0
"605",2011,"40_O","AQUE_1","Amathia gracilis",0
"606",2012,"40_O","AQUE_1","Amathia gracilis",0
"607",2013,"40_O","AQUE_1","Amathia gracilis",0
"608",2014,"40_O","AQUE_1","Amathia gracilis",0
"609",2015,"40_O","AQUE_1","Amathia gracilis",0
"610",2016,"40_O","AQUE_1","Amathia gracilis",0
"611",2017,"40_O","AQUE_1","Amathia gracilis",0
"612",2018,"40_O","AQUE_1","Amathia gracilis",0
"613",2019,"40_O","AQUE_1","Amathia gracilis",0
"614",2020,"40_O","AQUE_1","Amathia gracilis",0
"615",2021,"40_O","AQUE_1","Amathia gracilis",0
"616",2022,"40_O","AQUE_1","Amathia gracilis",0
"617",2001,"20_I","AQUE_1","Amphiroa beauvoisii",0
"618",2002,"20_I","AQUE_1","Amphiroa beauvoisii",0
"619",2003,"20_I","AQUE_1","Amphiroa beauvoisii",0
"620",2004,"20_I","AQUE_1","Amphiroa beauvoisii",0
"621",2005,"20_I","AQUE_1","Amphiroa beauvoisii",0
"622",2006,"20_I","AQUE_1","Amphiroa beauvoisii",0
"623",2007,"20_I","AQUE_1","Amphiroa beauvoisii",0
"624",2008,"20_I","AQUE_1","Amphiroa beauvoisii",0
"625",2009,"20_I","AQUE_1","Amphiroa beauvoisii",0
"626",2010,"20_I","AQUE_1","Amphiroa beauvoisii",0
"627",2011,"20_I","AQUE_1","Amphiroa beauvoisii",0
"628",2012,"20_I","AQUE_1","Amphiroa beauvoisii",0
"629",2013,"20_I","AQUE_1","Amphiroa beauvoisii",0
"630",2014,"20_I","AQUE_1","Amphiroa beauvoisii",0
"631",2015,"20_I","AQUE_1","Amphiroa beauvoisii",0
"632",2016,"20_I","AQUE_1","Amphiroa beauvoisii",0
"633",2017,"20_I","AQUE_1","Amphiroa beauvoisii",0
"634",2018,"20_I","AQUE_1","Amphiroa beauvoisii",0
"635",2019,"20_I","AQUE_1","Amphiroa beauvoisii",0
"636",2020,"20_I","AQUE_1","Amphiroa beauvoisii",0
"637",2021,"20_I","AQUE_1","Amphiroa beauvoisii",0
"638",2022,"20_I","AQUE_1","Amphiroa beauvoisii",0
"639",2001,"20_O","AQUE_1","Amphiroa beauvoisii",0
"640",2002,"20_O","AQUE_1","Amphiroa beauvoisii",0
"641",2003,"20_O","AQUE_1","Amphiroa beauvoisii",0
"642",2004,"20_O","AQUE_1","Amphiroa beauvoisii",0
"643",2005,"20_O","AQUE_1","Amphiroa beauvoisii",0
"644",2006,"20_O","AQUE_1","Amphiroa beauvoisii",0
"645",2007,"20_O","AQUE_1","Amphiroa beauvoisii",0
"646",2008,"20_O","AQUE_1","Amphiroa beauvoisii",0
"647",2009,"20_O","AQUE_1","Amphiroa beauvoisii",0
"648",2010,"20_O","AQUE_1","Amphiroa beauvoisii",0
"649",2011,"20_O","AQUE_1","Amphiroa beauvoisii",0
"650",2012,"20_O","AQUE_1","Amphiroa beauvoisii",0
"651",2013,"20_O","AQUE_1","Amphiroa beauvoisii",0
"652",2014,"20_O","AQUE_1","Amphiroa beauvoisii",0
"653",2015,"20_O","AQUE_1","Amphiroa beauvoisii",0
"654",2016,"20_O","AQUE_1","Amphiroa beauvoisii",0
"655",2017,"20_O","AQUE_1","Amphiroa beauvoisii",0
"656",2018,"20_O","AQUE_1","Amphiroa beauvoisii",0
"657",2019,"20_O","AQUE_1","Amphiroa beauvoisii",0
"658",2020,"20_O","AQUE_1","Amphiroa beauvoisii",0
"659",2021,"20_O","AQUE_1","Amphiroa beauvoisii",0
"660",2022,"20_O","AQUE_1","Amphiroa beauvoisii",0
"661",2001,"40_I","AQUE_1","Amphiroa beauvoisii",0
"662",2002,"40_I","AQUE_1","Amphiroa beauvoisii",0
"663",2003,"40_I","AQUE_1","Amphiroa beauvoisii",0
"664",2004,"40_I","AQUE_1","Amphiroa beauvoisii",0
"665",2005,"40_I","AQUE_1","Amphiroa beauvoisii",0
"666",2006,"40_I","AQUE_1","Amphiroa beauvoisii",0
"667",2007,"40_I","AQUE_1","Amphiroa beauvoisii",0
"668",2008,"40_I","AQUE_1","Amphiroa beauvoisii",0
"669",2009,"40_I","AQUE_1","Amphiroa beauvoisii",0
"670",2010,"40_I","AQUE_1","Amphiroa beauvoisii",0
"671",2011,"40_I","AQUE_1","Amphiroa beauvoisii",0
"672",2012,"40_I","AQUE_1","Amphiroa beauvoisii",0
"673",2013,"40_I","AQUE_1","Amphiroa beauvoisii",0
"674",2014,"40_I","AQUE_1","Amphiroa beauvoisii",0
"675",2015,"40_I","AQUE_1","Amphiroa beauvoisii",0
"676",2016,"40_I","AQUE_1","Amphiroa beauvoisii",0
"677",2017,"40_I","AQUE_1","Amphiroa beauvoisii",0
"678",2018,"40_I","AQUE_1","Amphiroa beauvoisii",0
"679",2019,"40_I","AQUE_1","Amphiroa beauvoisii",0
"680",2020,"40_I","AQUE_1","Amphiroa beauvoisii",0
"681",2021,"40_I","AQUE_1","Amphiroa beauvoisii",0
"682",2022,"40_I","AQUE_1","Amphiroa beauvoisii",0
"683",2001,"40_O","AQUE_1","Amphiroa beauvoisii",0
"684",2002,"40_O","AQUE_1","Amphiroa beauvoisii",0
"685",2003,"40_O","AQUE_1","Amphiroa beauvoisii",0
"686",2004,"40_O","AQUE_1","Amphiroa beauvoisii",0
"687",2005,"40_O","AQUE_1","Amphiroa beauvoisii",0
"688",2006,"40_O","AQUE_1","Amphiroa beauvoisii",0
"689",2007,"40_O","AQUE_1","Amphiroa beauvoisii",0
"690",2008,"40_O","AQUE_1","Amphiroa beauvoisii",0
"691",2009,"40_O","AQUE_1","Amphiroa beauvoisii",0
"692",2010,"40_O","AQUE_1","Amphiroa beauvoisii",0
"693",2011,"40_O","AQUE_1","Amphiroa beauvoisii",0
"694",2012,"40_O","AQUE_1","Amphiroa beauvoisii",0
"695",2013,"40_O","AQUE_1","Amphiroa beauvoisii",0
"696",2014,"40_O","AQUE_1","Amphiroa beauvoisii",0
"697",2015,"40_O","AQUE_1","Amphiroa beauvoisii",0
"698",2016,"40_O","AQUE_1","Amphiroa beauvoisii",0
"699",2017,"40_O","AQUE_1","Amphiroa beauvoisii",0
"700",2018,"40_O","AQUE_1","Amphiroa beauvoisii",0
"701",2019,"40_O","AQUE_1","Amphiroa beauvoisii",0
"702",2020,"40_O","AQUE_1","Amphiroa beauvoisii",0
"703",2021,"40_O","AQUE_1","Amphiroa beauvoisii",0
"704",2022,"40_O","AQUE_1","Amphiroa beauvoisii",0
"705",2001,"20_I","AQUE_1","Anthopleura spp.",0
"706",2002,"20_I","AQUE_1","Anthopleura spp.",0
"707",2003,"20_I","AQUE_1","Anthopleura spp.",0
"708",2004,"20_I","AQUE_1","Anthopleura spp.",0
"709",2005,"20_I","AQUE_1","Anthopleura spp.",0
"710",2006,"20_I","AQUE_1","Anthopleura spp.",0
"711",2007,"20_I","AQUE_1","Anthopleura spp.",0
"712",2008,"20_I","AQUE_1","Anthopleura spp.",1
"713",2009,"20_I","AQUE_1","Anthopleura spp.",0
"714",2010,"20_I","AQUE_1","Anthopleura spp.",1
"715",2011,"20_I","AQUE_1","Anthopleura spp.",0
"716",2012,"20_I","AQUE_1","Anthopleura spp.",0
"717",2013,"20_I","AQUE_1","Anthopleura spp.",0
"718",2014,"20_I","AQUE_1","Anthopleura spp.",0
"719",2015,"20_I","AQUE_1","Anthopleura spp.",0
"720",2016,"20_I","AQUE_1","Anthopleura spp.",0
"721",2017,"20_I","AQUE_1","Anthopleura spp.",0
"722",2018,"20_I","AQUE_1","Anthopleura spp.",0
"723",2019,"20_I","AQUE_1","Anthopleura spp.",0
"724",2020,"20_I","AQUE_1","Anthopleura spp.",0
"725",2021,"20_I","AQUE_1","Anthopleura spp.",0
"726",2022,"20_I","AQUE_1","Anthopleura spp.",0
"727",2001,"20_O","AQUE_1","Anthopleura spp.",0
"728",2002,"20_O","AQUE_1","Anthopleura spp.",0
"729",2003,"20_O","AQUE_1","Anthopleura spp.",0
"730",2004,"20_O","AQUE_1","Anthopleura spp.",0
"731",2005,"20_O","AQUE_1","Anthopleura spp.",0
"732",2006,"20_O","AQUE_1","Anthopleura spp.",0
"733",2007,"20_O","AQUE_1","Anthopleura spp.",0
"734",2008,"20_O","AQUE_1","Anthopleura spp.",0
"735",2009,"20_O","AQUE_1","Anthopleura spp.",0
"736",2010,"20_O","AQUE_1","Anthopleura spp.",0
"737",2011,"20_O","AQUE_1","Anthopleura spp.",0
"738",2012,"20_O","AQUE_1","Anthopleura spp.",1
"739",2013,"20_O","AQUE_1","Anthopleura spp.",0
"740",2014,"20_O","AQUE_1","Anthopleura spp.",0
"741",2015,"20_O","AQUE_1","Anthopleura spp.",0
"742",2016,"20_O","AQUE_1","Anthopleura spp.",0
"743",2017,"20_O","AQUE_1","Anthopleura spp.",0
"744",2018,"20_O","AQUE_1","Anthopleura spp.",0
"745",2019,"20_O","AQUE_1","Anthopleura spp.",0
"746",2020,"20_O","AQUE_1","Anthopleura spp.",0
"747",2021,"20_O","AQUE_1","Anthopleura spp.",0
"748",2022,"20_O","AQUE_1","Anthopleura spp.",0
"749",2001,"40_I","AQUE_1","Anthopleura spp.",0
"750",2002,"40_I","AQUE_1","Anthopleura spp.",0
"751",2003,"40_I","AQUE_1","Anthopleura spp.",0
"752",2004,"40_I","AQUE_1","Anthopleura spp.",0
"753",2005,"40_I","AQUE_1","Anthopleura spp.",0
"754",2006,"40_I","AQUE_1","Anthopleura spp.",0
"755",2007,"40_I","AQUE_1","Anthopleura spp.",0
"756",2008,"40_I","AQUE_1","Anthopleura spp.",0
"757",2009,"40_I","AQUE_1","Anthopleura spp.",0
"758",2010,"40_I","AQUE_1","Anthopleura spp.",0
"759",2011,"40_I","AQUE_1","Anthopleura spp.",0
"760",2012,"40_I","AQUE_1","Anthopleura spp.",0
"761",2013,"40_I","AQUE_1","Anthopleura spp.",1
"762",2014,"40_I","AQUE_1","Anthopleura spp.",0
"763",2015,"40_I","AQUE_1","Anthopleura spp.",0
"764",2016,"40_I","AQUE_1","Anthopleura spp.",0
"765",2017,"40_I","AQUE_1","Anthopleura spp.",0
"766",2018,"40_I","AQUE_1","Anthopleura spp.",0
"767",2019,"40_I","AQUE_1","Anthopleura spp.",0
"768",2020,"40_I","AQUE_1","Anthopleura spp.",0
"769",2021,"40_I","AQUE_1","Anthopleura spp.",0
"770",2022,"40_I","AQUE_1","Anthopleura spp.",0
"771",2001,"40_O","AQUE_1","Anthopleura spp.",0
"772",2002,"40_O","AQUE_1","Anthopleura spp.",0
"773",2003,"40_O","AQUE_1","Anthopleura spp.",0
"774",2004,"40_O","AQUE_1","Anthopleura spp.",0
"775",2005,"40_O","AQUE_1","Anthopleura spp.",0
"776",2006,"40_O","AQUE_1","Anthopleura spp.",0
"777",2007,"40_O","AQUE_1","Anthopleura spp.",0
"778",2008,"40_O","AQUE_1","Anthopleura spp.",0
"779",2009,"40_O","AQUE_1","Anthopleura spp.",0
"780",2010,"40_O","AQUE_1","Anthopleura spp.",1
"781",2011,"40_O","AQUE_1","Anthopleura spp.",0
"782",2012,"40_O","AQUE_1","Anthopleura spp.",1
"783",2013,"40_O","AQUE_1","Anthopleura spp.",1
"784",2014,"40_O","AQUE_1","Anthopleura spp.",0
"785",2015,"40_O","AQUE_1","Anthopleura spp.",0
"786",2016,"40_O","AQUE_1","Anthopleura spp.",0
"787",2017,"40_O","AQUE_1","Anthopleura spp.",0
"788",2018,"40_O","AQUE_1","Anthopleura spp.",0
"789",2019,"40_O","AQUE_1","Anthopleura spp.",0
"790",2020,"40_O","AQUE_1","Anthopleura spp.",0
"791",2021,"40_O","AQUE_1","Anthopleura spp.",0
"792",2022,"40_O","AQUE_1","Anthopleura spp.",0
"793",2001,"20_I","AQUE_1","Astrangia haimei",0
"794",2002,"20_I","AQUE_1","Astrangia haimei",0
"795",2003,"20_I","AQUE_1","Astrangia haimei",0
"796",2004,"20_I","AQUE_1","Astrangia haimei",0
"797",2005,"20_I","AQUE_1","Astrangia haimei",0
"798",2006,"20_I","AQUE_1","Astrangia haimei",0
"799",2007,"20_I","AQUE_1","Astrangia haimei",0
"800",2008,"20_I","AQUE_1","Astrangia haimei",0
"801",2009,"20_I","AQUE_1","Astrangia haimei",0
"802",2010,"20_I","AQUE_1","Astrangia haimei",0
"803",2011,"20_I","AQUE_1","Astrangia haimei",0
"804",2012,"20_I","AQUE_1","Astrangia haimei",0
"805",2013,"20_I","AQUE_1","Astrangia haimei",0
"806",2014,"20_I","AQUE_1","Astrangia haimei",1
"807",2015,"20_I","AQUE_1","Astrangia haimei",1
"808",2016,"20_I","AQUE_1","Astrangia haimei",1
"809",2017,"20_I","AQUE_1","Astrangia haimei",0
"810",2018,"20_I","AQUE_1","Astrangia haimei",0
"811",2019,"20_I","AQUE_1","Astrangia haimei",0
"812",2020,"20_I","AQUE_1","Astrangia haimei",0
"813",2021,"20_I","AQUE_1","Astrangia haimei",0
"814",2022,"20_I","AQUE_1","Astrangia haimei",0
"815",2001,"20_O","AQUE_1","Astrangia haimei",0
"816",2002,"20_O","AQUE_1","Astrangia haimei",0
"817",2003,"20_O","AQUE_1","Astrangia haimei",0
"818",2004,"20_O","AQUE_1","Astrangia haimei",0
"819",2005,"20_O","AQUE_1","Astrangia haimei",0
"820",2006,"20_O","AQUE_1","Astrangia haimei",0
"821",2007,"20_O","AQUE_1","Astrangia haimei",0
"822",2008,"20_O","AQUE_1","Astrangia haimei",1
"823",2009,"20_O","AQUE_1","Astrangia haimei",0
"824",2010,"20_O","AQUE_1","Astrangia haimei",0
"825",2011,"20_O","AQUE_1","Astrangia haimei",1
"826",2012,"20_O","AQUE_1","Astrangia haimei",0
"827",2013,"20_O","AQUE_1","Astrangia haimei",0
"828",2014,"20_O","AQUE_1","Astrangia haimei",1
"829",2015,"20_O","AQUE_1","Astrangia haimei",0
"830",2016,"20_O","AQUE_1","Astrangia haimei",0
"831",2017,"20_O","AQUE_1","Astrangia haimei",1
"832",2018,"20_O","AQUE_1","Astrangia haimei",1
"833",2019,"20_O","AQUE_1","Astrangia haimei",1
"834",2020,"20_O","AQUE_1","Astrangia haimei",0
"835",2021,"20_O","AQUE_1","Astrangia haimei",1
"836",2022,"20_O","AQUE_1","Astrangia haimei",0
"837",2001,"40_I","AQUE_1","Astrangia haimei",0
"838",2002,"40_I","AQUE_1","Astrangia haimei",0
"839",2003,"40_I","AQUE_1","Astrangia haimei",0
"840",2004,"40_I","AQUE_1","Astrangia haimei",0
"841",2005,"40_I","AQUE_1","Astrangia haimei",0
"842",2006,"40_I","AQUE_1","Astrangia haimei",0
"843",2007,"40_I","AQUE_1","Astrangia haimei",1
"844",2008,"40_I","AQUE_1","Astrangia haimei",0
"845",2009,"40_I","AQUE_1","Astrangia haimei",0
"846",2010,"40_I","AQUE_1","Astrangia haimei",0
"847",2011,"40_I","AQUE_1","Astrangia haimei",0
"848",2012,"40_I","AQUE_1","Astrangia haimei",0
"849",2013,"40_I","AQUE_1","Astrangia haimei",0
"850",2014,"40_I","AQUE_1","Astrangia haimei",0
"851",2015,"40_I","AQUE_1","Astrangia haimei",0
"852",2016,"40_I","AQUE_1","Astrangia haimei",0
"853",2017,"40_I","AQUE_1","Astrangia haimei",0
"854",2018,"40_I","AQUE_1","Astrangia haimei",0
"855",2019,"40_I","AQUE_1","Astrangia haimei",0
"856",2020,"40_I","AQUE_1","Astrangia haimei",0
"857",2021,"40_I","AQUE_1","Astrangia haimei",0
"858",2022,"40_I","AQUE_1","Astrangia haimei",0
"859",2001,"40_O","AQUE_1","Astrangia haimei",0
"860",2002,"40_O","AQUE_1","Astrangia haimei",0
"861",2003,"40_O","AQUE_1","Astrangia haimei",0
"862",2004,"40_O","AQUE_1","Astrangia haimei",0
"863",2005,"40_O","AQUE_1","Astrangia haimei",0
"864",2006,"40_O","AQUE_1","Astrangia haimei",0
"865",2007,"40_O","AQUE_1","Astrangia haimei",0
"866",2008,"40_O","AQUE_1","Astrangia haimei",0
"867",2009,"40_O","AQUE_1","Astrangia haimei",0
"868",2010,"40_O","AQUE_1","Astrangia haimei",0
"869",2011,"40_O","AQUE_1","Astrangia haimei",0
"870",2012,"40_O","AQUE_1","Astrangia haimei",0
"871",2013,"40_O","AQUE_1","Astrangia haimei",0
"872",2014,"40_O","AQUE_1","Astrangia haimei",1
"873",2015,"40_O","AQUE_1","Astrangia haimei",0
"874",2016,"40_O","AQUE_1","Astrangia haimei",0
"875",2017,"40_O","AQUE_1","Astrangia haimei",0
"876",2018,"40_O","AQUE_1","Astrangia haimei",0
"877",2019,"40_O","AQUE_1","Astrangia haimei",0
"878",2020,"40_O","AQUE_1","Astrangia haimei",0
"879",2021,"40_O","AQUE_1","Astrangia haimei",0
"880",2022,"40_O","AQUE_1","Astrangia haimei",0
"881",2001,"20_I","AQUE_1","Balanomorpha spp.",0
"882",2002,"20_I","AQUE_1","Balanomorpha spp.",0
"883",2003,"20_I","AQUE_1","Balanomorpha spp.",0
"884",2004,"20_I","AQUE_1","Balanomorpha spp.",0
"885",2005,"20_I","AQUE_1","Balanomorpha spp.",0
"886",2006,"20_I","AQUE_1","Balanomorpha spp.",0
